phoneNumber,preferredLanguage,fspName,paymentAmountMultiplier,name,middlename,firstname,gender,birthdate,documentid,headhousehold,males,boys,women,girls,householdsituation,maritalsituation,specialcharacteristics,pregnant,breastfeeding,womendisabled,mendisabled,girlsdisabled,boysdisabled,childrenmalnourished,malnourishedtreatment,whatsappPhoneNumber
60386835611,nl,Intersolve-whatsapp,1,Carr,Mittie,Frank,Féminin,30-11-2000,uqhkC,Non,5,2,1,0,returnee,married,womancharge,8,6,3,9,9,3,9,Oui,41863483151
27637863243,en,Intersolve-whatsapp,2,Wong,Douglas,Bessie,Féminin,15-03-1990,vXeuC,Oui,7,0,7,8,autochtonehost,girl,childcharge,7,6,8,1,7,9,2,Oui,82964711301
23945269927,en,Intersolve-whatsapp,1,Sharp,Bernice,Lucile,Masculin ,15-03-1990,qnkUC,Oui,8,3,1,1,autochtonehost,married,childcharge,0,1,9,5,5,2,5,Oui,27478932675
48453239543,en,Intersolve-whatsapp,2,Woods,May,Brian,Féminin,30-11-2000,crECl,Oui,0,0,7,2,returnee,widowed,childcharge,7,9,3,5,8,4,8,Non,95284220746
06066001156,en,Intersolve-whatsapp,2,Allen,Jeffrey,Olive,Masculin ,15-03-1990,mymoo,Non,9,8,1,3,returnee,divorced,elderlycharge,7,2,4,7,3,1,3,Oui,87435247809
07236303560,en,Intersolve-whatsapp,1,Newman,Lida,Johanna,Féminin,15-03-1990,KUBvK,Oui,3,3,4,7,autochtoneprivate,widowed,pregnantbrestfeeding,8,8,4,8,3,4,7,Oui,60222782470
08522682563,nl,Intersolve-whatsapp,1,White,Steve,Mina,Féminin,15-03-1990,zGfpH,Non,4,4,0,7,autochtonehost,abandoned,girlmother,0,7,4,7,8,3,5,Oui,04006936065
62814079318,en,Intersolve-whatsapp,1,Reeves,Betty,Jeffery,Masculin ,30-11-2000,PJlLZ,Non,1,4,8,7,autochtonehost,seperated,womancharge,5,6,9,8,4,2,1,Non,14119922199
91172319860,en,Intersolve-whatsapp,1,Stevens,Melvin,Sylvia,Masculin ,30-11-2000,CFemp,Oui,8,9,3,6,autochtonehost,divorced,elderlycharge,8,1,1,0,7,6,9,Oui,78424304650
66380390368,en,Intersolve-whatsapp,1,Hale,Jeremiah,Steven,Masculin ,15-03-1990,dqyCV,Non,5,6,2,6,displaced,widowed,womancharge,1,3,3,1,4,4,4,Oui,14510480426
27074996374,en,Intersolve-whatsapp,1,McCoy,Clyde,Blake,Masculin ,30-11-2000,yZZbd,Non,6,9,2,2,autochtoneprivate,abandoned,girlmother,6,6,2,7,6,8,1,Oui,03242986944
20923510434,nl,Intersolve-whatsapp,1,Joseph,Sadie,Lewis,Masculin ,15-03-1990,gWGOk,Non,7,8,7,2,displaced,seperated,girlmother,2,8,1,0,6,6,5,Oui,37784218667
75307178367,nl,Intersolve-whatsapp,2,Greer,Cora,Daisy,Féminin,30-11-2000,LzsKt,Non,2,8,8,7,displaced,married,girlmother,8,1,0,4,8,4,2,Oui,97749311545
80722424216,en,Intersolve-whatsapp,1,Sanchez,Joel,Matilda,Féminin,15-03-1990,qdqzF,Non,2,5,0,1,autochtonehost,married,elderlycharge,3,7,6,2,6,6,0,Oui,27045868847
06833287918,nl,Intersolve-whatsapp,1,Weber,David,Cora,Masculin ,15-03-1990,sdXjc,Non,3,9,4,0,autochtonehost,widowed,girlmother,8,2,5,5,7,1,5,Non,43131580256
01157978923,en,Intersolve-whatsapp,2,Rodgers,Ellen,Matilda,Féminin,15-03-1990,GZMBV,Oui,1,4,3,1,displaced,girl,none,0,6,3,6,6,9,7,Oui,23745861801
62290953697,en,Intersolve-whatsapp,1,Potter,Michael,Calvin,Masculin ,15-03-1990,iVQUe,Oui,8,8,2,2,displaced,abandoned,girlmother,5,3,6,7,1,2,1,Non,71888096343
03943333158,nl,Intersolve-whatsapp,1,Howell,Jeremiah,Victor,Féminin,15-03-1990,nokwF,Oui,4,0,2,6,autochtoneprivate,abandoned,childcharge,3,3,8,6,0,0,3,Oui,17546754655
46976917327,en,Intersolve-whatsapp,1,Jenkins,Micheal,Lula,Masculin ,30-11-2000,RVpOM,Oui,6,5,2,1,autochtonehost,divorced,pregnantbrestfeeding,4,7,2,3,9,2,2,Non,04137257860
35395765721,nl,Intersolve-whatsapp,1,Meyer,Don,Elsie,Masculin ,30-11-2000,QdEmt,Oui,2,0,5,4,autochtoneprivate,seperated,childcharge,1,0,6,9,4,4,2,Oui,25443124413
88001967914,nl,Intersolve-whatsapp,2,McGuire,Inez,Dora,Masculin ,30-11-2000,jVkKp,Oui,4,2,9,5,returnee,divorced,olderalone,2,6,2,2,1,6,2,Non,19036859462
29942264474,nl,Intersolve-whatsapp,1,Rose,Sean,Eliza,Masculin ,15-03-1990,CcERn,Non,4,2,2,4,returnee,seperated,girlmother,6,5,2,9,2,3,6,Oui,74175719375
66412412765,nl,Intersolve-whatsapp,2,Carpenter,Adam,Carl,Féminin,30-11-2000,ktVrj,Oui,4,2,1,7,displaced,married,elderlycharge,3,1,9,3,1,0,7,Oui,63764501274
86612423069,en,Intersolve-whatsapp,2,Brewer,Devin,Lou,Masculin ,15-03-1990,Kakww,Oui,7,5,0,5,displaced,abandoned,pregnantbrestfeeding,0,7,6,6,5,1,6,Non,54163741707
88621186691,nl,Intersolve-whatsapp,1,Little,Ian,Janie,Féminin,30-11-2000,nRhcR,Oui,8,6,3,7,returnee,girl,childcharge,3,0,2,1,5,0,2,Oui,37407631123
68491643991,nl,Intersolve-whatsapp,2,Santiago,Mabelle,Roger,Féminin,30-11-2000,gejHC,Non,5,3,9,3,autochtoneprivate,abandoned,girlmother,4,3,2,7,4,2,4,Oui,44053656755
33257197951,en,Intersolve-whatsapp,2,Cummings,Albert,Bertie,Féminin,15-03-1990,IHPYi,Oui,2,8,2,8,autochtoneprivate,married,elderlycharge,9,5,6,8,1,2,7,Non,58256195220
66323538661,nl,Intersolve-whatsapp,2,Lamb,Maurice,Kenneth,Féminin,30-11-2000,MVBSW,Non,6,3,7,5,returnee,widowed,girlmother,4,3,2,2,4,1,0,Non,52736423568
79525871976,nl,Intersolve-whatsapp,2,Hamilton,Gerald,Lucille,Féminin,30-11-2000,cfkMi,Non,5,8,9,5,autochtonehost,divorced,childcharge,3,4,1,2,6,5,4,Oui,39601176206
70338085759,en,Intersolve-whatsapp,1,Carr,Hester,Dean,Masculin ,30-11-2000,oEVSu,Non,0,0,5,7,returnee,married,olderalone,0,8,5,9,3,9,7,Non,00551403305
18121346364,en,Intersolve-whatsapp,2,Marsh,Louis,Stella,Féminin,30-11-2000,gYrkH,Non,4,4,0,1,autochtonehost,girl,none,6,2,6,8,2,0,0,Non,13749682493
48101932687,nl,Intersolve-whatsapp,1,Lawson,Janie,Craig,Masculin ,15-03-1990,CenyS,Oui,7,3,9,4,returnee,divorced,girlmother,3,9,5,8,5,7,1,Non,33433220150
45716098373,nl,Intersolve-whatsapp,2,Rodriguez,Elmer,Mike,Féminin,30-11-2000,reRiR,Non,2,9,4,2,autochtoneprivate,married,childcharge,1,6,1,0,1,9,1,Oui,57783369381
47268023964,nl,Intersolve-whatsapp,2,Gilbert,Barbara,Alice,Féminin,15-03-1990,kSISt,Oui,5,7,0,4,returnee,abandoned,none,6,3,6,3,4,0,8,Non,28800116857
68718759181,nl,Intersolve-whatsapp,2,Briggs,Jeanette,Hannah,Féminin,30-11-2000,oWsXl,Non,2,4,3,4,autochtonehost,abandoned,olderalone,2,5,6,0,6,8,0,Oui,66365973485
05438193235,nl,Intersolve-whatsapp,1,Howard,Cynthia,Clara,Masculin ,15-03-1990,ilKIE,Oui,7,9,2,0,autochtonehost,widowed,elderlycharge,6,3,3,5,7,2,1,Oui,17886465676
19784223948,nl,Intersolve-whatsapp,1,Carlson,Celia,Seth,Masculin ,15-03-1990,jGKSE,Oui,9,7,9,7,autochtoneprivate,seperated,womancharge,1,2,0,8,5,6,6,Oui,96740021637
63704938568,nl,Intersolve-whatsapp,2,West,Sophia,Eric,Masculin ,30-11-2000,LjQEa,Oui,4,9,8,4,displaced,girl,elderlycharge,1,7,4,9,4,4,7,Oui,71439074286
96129007178,nl,Intersolve-whatsapp,2,Sanchez,Gabriel,Lucille,Masculin ,15-03-1990,mozsS,Oui,5,6,6,9,displaced,abandoned,none,3,9,2,5,0,9,2,Non,53488317411
52722555653,en,Intersolve-whatsapp,1,Ellis,Ethan,Hettie,Féminin,30-11-2000,YCcYI,Oui,2,2,3,7,autochtoneprivate,widowed,pregnantbrestfeeding,9,8,8,9,5,5,4,Non,70314652824
39494311799,en,Intersolve-whatsapp,1,McBride,Bessie,Susan,Masculin ,30-11-2000,GCAkN,Non,9,5,1,9,displaced,girl,none,9,1,6,9,3,2,0,Oui,31303237055
81939054763,nl,Intersolve-whatsapp,2,Elliott,Martin,Adam,Féminin,30-11-2000,oxJqx,Oui,0,2,3,1,displaced,married,pregnantbrestfeeding,0,5,7,8,3,9,0,Non,45115713875
30685617048,en,Intersolve-whatsapp,1,Webb,Jonathan,Lois,Masculin ,15-03-1990,SVerT,Oui,8,3,8,5,displaced,girl,girlmother,0,8,8,2,2,1,9,Oui,90956835071
46753477758,en,Intersolve-whatsapp,2,Gonzales,Lida,Julian,Masculin ,30-11-2000,JKzrZ,Non,9,7,1,0,autochtoneprivate,divorced,none,6,1,5,4,5,9,7,Oui,15535644775
89562475066,nl,Intersolve-whatsapp,1,Zimmerman,Lillie,Lewis,Masculin ,30-11-2000,GKdbf,Oui,2,3,0,0,autochtonehost,widowed,none,7,2,5,0,1,1,7,Non,63795977327
14117959541,en,Intersolve-whatsapp,2,Stanley,Jean,Olivia,Féminin,15-03-1990,sizos,Oui,4,8,2,0,returnee,divorced,elderlycharge,9,8,8,6,5,4,4,Non,01096020419
64830305513,nl,Intersolve-whatsapp,2,Austin,Christine,Harriett,Masculin ,30-11-2000,ZEDXS,Non,3,6,7,1,autochtonehost,divorced,olderalone,0,6,4,8,6,2,6,Oui,62468676141
42485004536,nl,Intersolve-whatsapp,1,Kim,Nellie,Frank,Masculin ,15-03-1990,XXpLt,Oui,3,0,3,3,autochtonehost,girl,pregnantbrestfeeding,5,7,1,2,1,5,9,Non,06144641466
38893146273,en,Intersolve-whatsapp,2,Vasquez,Myrtle,Lucy,Féminin,15-03-1990,IoXNF,Oui,2,1,4,0,displaced,married,girlmother,7,5,6,6,2,7,5,Non,51509908172
58492427036,nl,Intersolve-whatsapp,1,Rodriguez,Marguerite,Isabel,Féminin,30-11-2000,gfhLV,Non,6,0,6,0,returnee,widowed,childcharge,0,2,6,1,3,7,2,Oui,76785882533
61107308377,en,Intersolve-whatsapp,1,Brock,Anthony,Linnie,Féminin,15-03-1990,bqten,Oui,7,9,8,5,returnee,divorced,elderlycharge,4,4,3,5,9,4,8,Non,18979315915
41773983198,nl,Intersolve-whatsapp,2,Hamilton,Harriett,Christine,Féminin,30-11-2000,MYvuf,Oui,3,9,6,7,autochtoneprivate,married,girlmother,1,9,9,5,9,3,4,Non,05017988628
30759235216,en,Intersolve-whatsapp,2,Owens,Dustin,Charlotte,Masculin ,15-03-1990,wFRSZ,Oui,2,0,2,4,autochtonehost,seperated,pregnantbrestfeeding,7,1,9,8,9,6,4,Non,20400522849
06733976969,en,Intersolve-whatsapp,1,Gonzalez,Luke,Herman,Féminin,30-11-2000,FZPmb,Non,6,6,3,2,returnee,seperated,none,5,2,9,4,9,8,3,Non,02740127573
70541669581,en,Intersolve-whatsapp,2,Wolfe,Sally,Paul,Féminin,15-03-1990,TUuze,Oui,4,5,6,3,autochtonehost,abandoned,none,4,9,9,8,5,9,2,Oui,95736704171
96983969943,en,Intersolve-whatsapp,1,Waters,Larry,Chad,Féminin,30-11-2000,KzynM,Oui,5,0,6,1,autochtoneprivate,abandoned,girlmother,6,6,9,9,3,3,8,Oui,44259616734
17240462361,nl,Intersolve-whatsapp,1,Rose,Rosa,Elmer,Féminin,30-11-2000,TmnYs,Non,4,0,4,0,autochtonehost,widowed,childcharge,2,0,4,6,1,8,8,Oui,42179693162
68846179305,nl,Intersolve-whatsapp,2,Bowen,Loretta,Rosa,Masculin ,15-03-1990,yuoqJ,Non,2,3,8,7,returnee,widowed,childcharge,2,4,2,7,3,2,2,Non,17431621752
57099097093,nl,Intersolve-whatsapp,1,Yates,Ruth,Stella,Masculin ,15-03-1990,SnFBB,Non,1,9,7,2,autochtonehost,widowed,olderalone,5,7,1,5,7,2,2,Oui,51140885396
42911569827,en,Intersolve-whatsapp,2,Medina,Timothy,Jorge,Féminin,30-11-2000,aQXwZ,Non,2,4,8,1,returnee,abandoned,pregnantbrestfeeding,7,6,0,4,9,2,6,Non,27720060776
85363419735,nl,Intersolve-whatsapp,1,Ramsey,Georgie,Lydia,Masculin ,15-03-1990,NJiKx,Non,6,9,3,3,displaced,married,none,2,5,6,8,1,8,4,Non,88187547237
00608430669,nl,Intersolve-whatsapp,2,Chandler,Herman,Ola,Féminin,15-03-1990,bqtSr,Oui,8,3,7,5,autochtonehost,divorced,childcharge,6,5,5,3,1,1,9,Non,98796764509
01201436402,nl,Intersolve-whatsapp,2,Davidson,Jeremiah,Irene,Féminin,30-11-2000,CvavZ,Non,1,6,4,1,returnee,seperated,girlmother,4,6,3,4,6,6,1,Oui,83513036482
56892929846,en,Intersolve-whatsapp,2,Grant,Iva,Ricky,Féminin,15-03-1990,blKMp,Non,5,3,8,8,returnee,married,pregnantbrestfeeding,2,5,4,8,3,0,7,Non,78292018502
24201211171,en,Intersolve-whatsapp,1,Cook,Loretta,Bernice,Féminin,15-03-1990,uaxCa,Oui,7,7,8,7,returnee,widowed,none,1,1,8,3,1,2,7,Non,28326282344
43443637338,en,Intersolve-whatsapp,1,Craig,Scott,Herbert,Masculin ,15-03-1990,VYhFU,Oui,0,0,8,7,returnee,divorced,womancharge,6,5,2,5,1,0,2,Non,09999170042
03153491272,en,Intersolve-whatsapp,2,Brock,Dominic,Marian,Féminin,30-11-2000,uPjXV,Oui,7,2,7,9,autochtoneprivate,divorced,pregnantbrestfeeding,1,2,9,5,5,3,5,Non,59014919875
50343435126,nl,Intersolve-whatsapp,1,Burke,Ollie,Verna,Masculin ,30-11-2000,nrtJC,Oui,6,1,0,2,displaced,abandoned,childcharge,6,3,7,0,8,5,2,Non,65167814832
76071970779,en,Intersolve-whatsapp,1,Ramos,Nina,Chad,Masculin ,15-03-1990,PNKyg,Oui,6,2,8,2,returnee,divorced,womancharge,1,6,8,9,2,1,7,Non,25281995597
41332110908,en,Intersolve-whatsapp,2,Lynch,Arthur,Edna,Masculin ,15-03-1990,BEyyR,Oui,3,2,8,7,autochtonehost,divorced,womancharge,5,4,7,8,6,5,4,Non,52718662746
25967913345,nl,Intersolve-whatsapp,2,Nelson,George,Katie,Masculin ,15-03-1990,ahIQY,Oui,2,5,8,5,returnee,abandoned,childcharge,6,1,2,2,2,0,5,Non,75365395874
30514304423,nl,Intersolve-whatsapp,2,Montgomery,Harriet,Timothy,Masculin ,30-11-2000,qarCx,Oui,1,3,6,5,autochtoneprivate,divorced,girlmother,3,3,1,6,2,9,8,Oui,66837569060
01844779350,nl,Intersolve-whatsapp,2,Joseph,Ida,Caleb,Masculin ,30-11-2000,OAKXW,Non,6,4,0,8,returnee,widowed,womancharge,0,3,9,5,1,3,5,Non,21065699466
40176214904,en,Intersolve-whatsapp,2,Stokes,Marc,Helen,Masculin ,30-11-2000,gzNef,Non,9,7,3,0,returnee,divorced,pregnantbrestfeeding,1,6,5,9,8,7,5,Non,61573042865
55097043282,nl,Intersolve-whatsapp,1,Hill,Isaiah,Betty,Masculin ,15-03-1990,XcfUW,Non,8,4,0,8,returnee,abandoned,pregnantbrestfeeding,8,5,2,6,2,1,0,Non,01233576881
82437295242,nl,Intersolve-whatsapp,1,Summers,Mae,Cornelia,Masculin ,15-03-1990,NMCIh,Oui,4,8,4,9,autochtoneprivate,widowed,womancharge,5,4,3,5,3,3,8,Oui,25336856975
13861415312,nl,Intersolve-whatsapp,2,Oliver,Manuel,Nell,Féminin,15-03-1990,KkJVI,Non,0,4,6,2,autochtoneprivate,girl,pregnantbrestfeeding,5,9,8,4,6,5,4,Oui,98008772572
97182767992,en,Intersolve-whatsapp,2,Park,George,Tyler,Féminin,15-03-1990,OjzKl,Non,4,6,5,5,autochtoneprivate,seperated,womancharge,2,4,1,5,1,5,4,Non,87929025404
13932140237,en,Intersolve-whatsapp,2,Blair,Martin,Randy,Féminin,15-03-1990,TOWPO,Non,6,3,4,2,autochtonehost,abandoned,olderalone,0,3,6,6,9,6,1,Oui,95102613143
91710298335,nl,Intersolve-whatsapp,1,James,Essie,Franklin,Masculin ,15-03-1990,NGmHr,Oui,4,4,0,0,autochtoneprivate,abandoned,womancharge,4,5,7,9,7,4,6,Non,75183765602
29758558540,en,Intersolve-whatsapp,1,Blair,Mittie,Lucile,Féminin,30-11-2000,eEFHQ,Non,9,7,7,7,displaced,girl,pregnantbrestfeeding,8,9,3,7,4,8,0,Oui,08713156152
80650637616,nl,Intersolve-whatsapp,1,Jacobs,Beatrice,Emilie,Masculin ,15-03-1990,WbCyI,Oui,1,1,4,3,autochtonehost,abandoned,olderalone,6,8,6,3,9,7,3,Non,69646717146
05912977720,nl,Intersolve-whatsapp,1,Fisher,Emilie,Elsie,Féminin,30-11-2000,rJNSZ,Oui,5,4,0,4,returnee,married,womancharge,0,2,9,9,5,5,5,Oui,98012881330
91906024904,en,Intersolve-whatsapp,2,Lawrence,Mae,Mae,Masculin ,30-11-2000,xqzMU,Non,6,4,2,0,autochtonehost,seperated,none,3,7,7,5,3,2,1,Oui,29518117224
50571004338,en,Intersolve-whatsapp,2,Scott,Charlie,Elsie,Féminin,30-11-2000,pWzbn,Oui,9,0,7,0,autochtonehost,girl,pregnantbrestfeeding,1,2,8,2,3,3,5,Non,38351525173
48074321997,en,Intersolve-whatsapp,1,Sanchez,Hilda,Roger,Masculin ,15-03-1990,zzhzA,Non,1,5,0,4,autochtoneprivate,abandoned,elderlycharge,2,8,8,6,9,6,9,Oui,01821440268
33853755607,nl,Intersolve-whatsapp,1,Shaw,Augusta,Dustin,Féminin,30-11-2000,Snjqd,Oui,5,1,2,7,returnee,seperated,none,3,3,2,3,6,7,6,Oui,91167358354
27062095715,nl,Intersolve-whatsapp,2,Kim,Leroy,Ella,Féminin,15-03-1990,IgERs,Oui,9,4,7,0,autochtoneprivate,divorced,none,6,6,2,7,9,7,4,Non,86438072261
53842423662,nl,Intersolve-whatsapp,2,Cummings,Eugene,Callie,Masculin ,30-11-2000,ppJgX,Oui,0,3,3,2,autochtoneprivate,divorced,elderlycharge,0,2,7,1,3,5,1,Oui,02381619312
72673504416,nl,Intersolve-whatsapp,1,Nunez,Max,Samuel,Féminin,15-03-1990,VzIBo,Non,4,8,0,0,returnee,divorced,childcharge,1,2,1,3,2,8,0,Non,05976031540
47124293442,nl,Intersolve-whatsapp,1,Newton,Augusta,Dominic,Masculin ,30-11-2000,IvYbf,Non,7,4,7,3,returnee,seperated,girlmother,2,0,8,2,2,1,2,Oui,20052464716
58906096016,nl,Intersolve-whatsapp,1,Byrd,Maggie,Jason,Masculin ,30-11-2000,HQDos,Non,0,5,4,5,returnee,divorced,girlmother,6,5,4,1,4,4,5,Non,89416534479
50722242836,nl,Intersolve-whatsapp,1,Peterson,Bruce,Marcus,Féminin,15-03-1990,QdeMO,Oui,5,8,4,5,autochtonehost,seperated,girlmother,5,8,8,1,1,2,1,Oui,33697800950
85222933196,en,Intersolve-whatsapp,1,Fox,Cameron,Jennie,Masculin ,15-03-1990,JVZVJ,Oui,3,2,4,5,returnee,abandoned,olderalone,3,3,0,0,8,9,2,Oui,96207962274
92815631005,nl,Intersolve-whatsapp,2,Robbins,Barry,Clara,Féminin,30-11-2000,IbujV,Oui,4,0,0,0,autochtonehost,divorced,elderlycharge,7,6,6,3,9,7,1,Oui,16899141646
41799991473,en,Intersolve-whatsapp,1,Gardner,Stella,Polly,Masculin ,15-03-1990,suiEf,Oui,8,4,4,3,autochtoneprivate,girl,childcharge,0,5,0,0,8,7,7,Oui,58352319853
69716641600,en,Intersolve-whatsapp,1,Patton,Patrick,Samuel,Masculin ,15-03-1990,QPOnL,Oui,1,1,2,5,autochtonehost,seperated,womancharge,3,8,5,3,8,9,6,Non,14733702962
36211766609,nl,Intersolve-whatsapp,1,Watts,Marguerite,Edward,Masculin ,30-11-2000,mTwEC,Oui,2,7,0,2,autochtoneprivate,married,pregnantbrestfeeding,8,3,9,5,3,3,2,Oui,46251832723
79334686597,en,Intersolve-whatsapp,2,Christensen,Luke,Minnie,Masculin ,30-11-2000,tiPmp,Oui,5,7,8,5,autochtonehost,girl,womancharge,8,6,7,2,1,8,7,Non,06282583473
86739692603,nl,Intersolve-whatsapp,1,George,Brett,Adelaide,Masculin ,15-03-1990,qLymk,Oui,5,5,9,8,autochtonehost,widowed,womancharge,8,5,8,8,5,5,8,Oui,92265228154
03904156683,en,Intersolve-whatsapp,1,Padilla,Ryan,Norman,Masculin ,30-11-2000,kgSWV,Non,6,8,1,0,displaced,divorced,none,2,2,9,5,7,4,5,Non,60571429912
85554549684,nl,Intersolve-whatsapp,1,Lambert,Adeline,Lilly,Féminin,30-11-2000,UsZob,Oui,8,7,6,8,autochtoneprivate,married,olderalone,0,6,6,5,7,5,8,Oui,95990630283
57298854608,nl,Intersolve-whatsapp,1,Malone,Lottie,Milton,Féminin,15-03-1990,fQLWX,Oui,6,2,9,3,autochtoneprivate,girl,olderalone,5,7,3,4,3,0,0,Oui,17707070384
57291647298,nl,Intersolve-whatsapp,1,Alvarado,Estella,Eula,Masculin ,15-03-1990,OZaDT,Oui,5,0,9,4,returnee,divorced,womancharge,0,3,6,3,4,0,8,Oui,98657124271
02999942434,en,Intersolve-whatsapp,1,Johnson,Hulda,Ralph,Féminin,15-03-1990,fDysW,Oui,6,2,3,3,autochtoneprivate,divorced,childcharge,6,0,7,2,8,4,1,Oui,36312078023
13548946973,en,Intersolve-whatsapp,1,Figueroa,Jayden,Cameron,Féminin,30-11-2000,nHjgC,Oui,2,3,2,0,autochtonehost,seperated,none,7,1,3,4,0,0,9,Oui,64138922818
24448454433,en,Intersolve-whatsapp,2,Briggs,Katie,Willie,Masculin ,15-03-1990,twrIY,Oui,4,7,1,0,autochtonehost,widowed,olderalone,1,2,4,5,8,6,6,Non,59458163894
36439513045,nl,Intersolve-whatsapp,2,Waters,Manuel,Susie,Féminin,30-11-2000,MhfuG,Oui,8,4,2,7,returnee,girl,childcharge,5,9,0,2,8,4,5,Non,68571407123
11546385955,en,Intersolve-whatsapp,2,Padilla,Alex,Douglas,Masculin ,30-11-2000,UwvIR,Oui,1,0,8,1,displaced,seperated,womancharge,6,3,3,6,9,9,1,Non,19302248448
82483118792,nl,Intersolve-whatsapp,2,Casey,Logan,Kate,Masculin ,15-03-1990,EyDJC,Non,0,5,9,1,displaced,abandoned,elderlycharge,0,8,4,7,7,7,9,Non,64906974287
06723848037,en,Intersolve-whatsapp,1,McCormick,Clarence,Polly,Féminin,15-03-1990,CDtcd,Oui,3,4,4,7,autochtonehost,widowed,girlmother,9,2,8,9,9,1,8,Oui,21084198309
16766838318,nl,Intersolve-whatsapp,1,Graves,Kenneth,Mina,Masculin ,15-03-1990,xOeIZ,Oui,5,2,8,0,returnee,divorced,pregnantbrestfeeding,8,8,9,1,1,1,8,Non,60080188653
30541255242,nl,Intersolve-whatsapp,1,Goodwin,Raymond,Cameron,Féminin,15-03-1990,BiheP,Oui,5,1,2,1,displaced,abandoned,girlmother,0,7,4,3,0,4,5,Non,27429840454
63180669847,nl,Intersolve-whatsapp,1,Robertson,Hallie,Frank,Féminin,15-03-1990,MnvLq,Non,6,7,7,8,displaced,seperated,none,2,8,4,9,6,2,1,Non,74622043552
65838783289,nl,Intersolve-whatsapp,1,Rowe,Alta,Leon,Masculin ,30-11-2000,nsVSE,Non,8,2,7,5,autochtoneprivate,seperated,womancharge,3,6,4,5,3,9,7,Oui,15288776403
85265159768,en,Intersolve-whatsapp,2,Keller,Bill,Nina,Féminin,30-11-2000,sPjNR,Non,3,5,8,3,returnee,abandoned,olderalone,1,7,6,0,8,1,9,Non,75683052823
13309848396,nl,Intersolve-whatsapp,2,Stephens,Tony,Lora,Féminin,30-11-2000,boNyj,Non,6,3,5,8,displaced,divorced,elderlycharge,7,4,6,7,3,0,9,Oui,42539239105
36935258660,nl,Intersolve-whatsapp,2,Poole,Grace,Anthony,Masculin ,30-11-2000,hCtVL,Oui,5,2,9,0,autochtoneprivate,widowed,pregnantbrestfeeding,1,7,5,8,7,1,2,Oui,81845066072
83216451643,nl,Intersolve-whatsapp,2,Nichols,Benjamin,Ophelia,Masculin ,30-11-2000,lTZhC,Oui,0,3,4,7,displaced,married,olderalone,9,7,8,1,0,7,7,Oui,25098836719
80431630578,nl,Intersolve-whatsapp,1,Bennett,Logan,Millie,Masculin ,30-11-2000,nMGJf,Non,1,2,4,4,displaced,married,womancharge,2,4,1,7,8,2,2,Oui,69611681588
15182507994,nl,Intersolve-whatsapp,1,Bowers,David,Danny,Masculin ,15-03-1990,vWWKs,Non,6,4,6,2,displaced,married,olderalone,4,6,3,7,4,8,4,Oui,31235880734
81602994064,en,Intersolve-whatsapp,1,Black,Tillie,Charlie,Masculin ,30-11-2000,lEGDM,Non,9,8,9,9,displaced,divorced,elderlycharge,3,5,8,1,8,7,9,Non,78971712459
29937120077,en,Intersolve-whatsapp,2,Cox,Rosalie,Jane,Masculin ,15-03-1990,WeHCw,Non,7,0,4,5,autochtonehost,abandoned,womancharge,0,3,3,1,2,1,8,Oui,09957140656
63836562444,en,Intersolve-whatsapp,2,Lewis,Isabel,Jennie,Masculin ,15-03-1990,OCUjT,Oui,4,6,0,3,autochtonehost,widowed,elderlycharge,1,8,4,0,4,3,6,Oui,45320003162
31064562273,en,Intersolve-whatsapp,2,Neal,Sophia,Annie,Féminin,15-03-1990,EyeCv,Oui,0,2,1,1,autochtonehost,abandoned,olderalone,4,6,1,6,2,7,9,Non,66804530820
20300407091,nl,Intersolve-whatsapp,2,Jensen,Alejandro,Louis,Masculin ,30-11-2000,PJPbi,Oui,6,8,5,1,returnee,widowed,none,9,4,4,7,3,4,8,Oui,50232386841
64355215186,en,Intersolve-whatsapp,2,Garcia,Christopher,Michael,Masculin ,30-11-2000,EsNds,Non,3,1,2,9,returnee,abandoned,childcharge,4,7,9,9,3,9,3,Oui,54136288210
06604137268,en,Intersolve-whatsapp,2,Sherman,Gerald,Katie,Féminin,15-03-1990,lurLD,Non,9,6,8,5,autochtonehost,girl,olderalone,9,4,3,7,6,9,6,Non,70598341579
90872762967,nl,Intersolve-whatsapp,1,Fletcher,Bill,Nora,Masculin ,15-03-1990,rlyyG,Oui,6,3,4,5,displaced,married,olderalone,4,9,5,6,2,5,4,Non,16428097022
88851087544,nl,Intersolve-whatsapp,1,Guzman,Susan,Lula,Masculin ,15-03-1990,YGcXi,Non,7,4,1,7,returnee,widowed,womancharge,4,1,5,7,6,4,6,Oui,35932874663
05228437977,nl,Intersolve-whatsapp,1,Murphy,Ethan,Hannah,Masculin ,30-11-2000,AaEOs,Non,0,8,7,9,autochtoneprivate,divorced,childcharge,8,7,2,4,6,6,8,Oui,40068495610
69584249211,en,Intersolve-whatsapp,2,Harmon,Celia,John,Masculin ,30-11-2000,dlbJV,Oui,4,6,1,5,returnee,seperated,olderalone,0,3,9,1,9,6,4,Oui,59206689197
21425926191,nl,Intersolve-whatsapp,2,Patton,Minnie,Jimmy,Féminin,15-03-1990,srrYe,Non,4,2,9,8,displaced,abandoned,girlmother,0,4,8,2,5,4,0,Non,01254632967
