projectFspConfigurationName;phoneNumber;preferredLanguage;maxPayments;scope;age;gender;fullName;village;howManyOver65;howManyChronic;howManyDisabilities;howManyPregnantLactating;howManyUnder5;howManyWidows;sum;totalHHSize;nationalId
Safaricom;254446757117;en;2;kisumu.kisumu-east;57;male;William Moore;Kajulu;0;1;0;0;0;0;1;4;97629787
Safaricom;254119421588;en;2;kisumu;54;female;Taylor Johns;Nyalenda;0;0;0;0;0;1;1;3;74082055
Safaricom;254997291600;en;2;kisumu.kisumu-west;84;female;Marie Avila;Otonglo;1;1;1;1;1;1;6;7;48553376
Safaricom;254253644231;en;2;turkana;70;female;Erica Brewer;Lodwar;0;0;0;1;0;1;2;4;22007214
Safaricom;254795609882;en;2;kisumu;90;male;Matthew Hall;Nyalenda;0;0;1;0;1;0;2;4;15006085
Safaricom;254869525852;en;2;turkana;35;male;Thomas Thompson;Lodwar;1;0;1;1;0;0;3;6;33593960
Safaricom;254966056580;en;2;kisumu.kisumu-east;76;female;Taylor Johnson;Kondele;1;0;0;0;0;0;1;2;63283709
Safaricom;254172167305;en;2;turkana;43;female;Rachel Lopez;Lodwar;0;0;0;0;0;0;0;1;48851599
Safaricom;254615422502;en;2;kisumu.kisumu-east;65;male;Shawn Smith;Kondele;1;0;0;0;0;0;1;4;86230551
Safaricom;254389428687;en;2;kisumu;55;male;Lance Hebert;Obunga;0;1;0;0;1;0;2;5;54968591
Safaricom;254283520829;en;2;kisumu;83;female;Dominique Hays;Manyatta;0;1;0;0;0;0;1;4;82920556
Safaricom;254183368377;en;2;kisumu.kisumu-central;87;female;Kelly Small;Nyamasaria;0;1;0;0;1;1;3;6;28012011
Safaricom;254891882763;en;2;kisumu.kisumu-west;54;male;Samuel Mcdonald;Otonglo;1;0;0;0;1;0;2;4;35878707
Safaricom;254200735710;en;2;kisumu;81;male;Robert Rivera;Obunga;1;0;1;0;0;1;3;6;71594457
Safaricom;254558815861;en;2;kisumu.kisumu-west;32;male;Matthew Higgins;Kisian;0;0;0;0;0;0;0;1;11890348
Safaricom;254256739853;en;2;turkana.turkana-north;64;female;Nancy Gibbs;Nariemet;0;1;1;0;1;1;4;7;86206305
Safaricom;254396609136;en;2;kisumu;46;female;Megan Lee;Nyalenda;0;1;1;0;1;0;3;6;92000924
Safaricom;254128859721;en;2;kisumu;29;male;Scott Prince;Manyatta;0;1;0;0;1;0;2;5;67405358
Safaricom;254948501452;en;2;kisumu.kisumu-central;68;male;Jose Miller;Nyamasaria;0;0;0;0;1;1;2;3;99826000
Safaricom;254193711621;en;2;turkana;53;male;Brandon Holden;Kakuma;0;1;1;0;0;0;2;3;74082804
Safaricom;254422994465;en;2;turkana;64;female;Erica Wright;Lodwar;0;0;0;1;0;0;1;3;45002007
Safaricom;254206997661;en;2;kisumu;18;female;Janet Griffin;Manyatta;0;0;0;0;1;1;2;3;45835371
Safaricom;254534422638;en;2;kisumu.kisumu-west;68;female;Tiffany Turner;Otonglo;0;0;0;1;1;1;3;6;86890296
Safaricom;254764398115;en;2;kisumu;56;female;Alexandra Valdez;Nyalenda;1;0;0;1;0;0;2;5;41715995
Safaricom;254400766001;en;2;turkana;88;female;Amy Wilson;Lodwar;0;1;0;0;0;0;1;4;51178850
Safaricom;254659193329;en;2;kisumu.kisumu-west;87;male;Christopher Parks;Otonglo;0;0;1;0;0;0;1;3;51738753
Safaricom;254209281523;en;2;kisumu.kisumu-east;35;male;Michael Fowler;Kondele;0;1;0;0;1;0;2;5;49599276
Safaricom;254470035328;en;2;kisumu.kisumu-east;57;male;Jacob Walker;Kajulu;0;0;1;0;1;1;3;5;27927298
Safaricom;254932949729;en;2;turkana;69;male;John Gibson;Lodwar;0;1;1;0;0;1;3;4;91300905
Safaricom;254302026530;en;2;kisumu.kisumu-central;76;male;James Miles;Nyamasaria;1;0;0;0;0;0;1;3;73193474
Safaricom;254822787070;en;2;turkana;73;female;Nicole Pham;Lodwar;1;0;0;0;1;0;2;5;39314711
Safaricom;254819281659;en;2;turkana.turkana-north;36;male;Philip Becker;Nariemet;1;1;0;0;0;1;3;5;89968863
Safaricom;254319763893;en;2;kisumu.kisumu-west;53;female;Shelley Miller;Otonglo;1;0;1;0;0;0;2;3;69961498
Safaricom;254687132775;en;2;kisumu;38;male;Joseph Cox;Manyatta;0;1;0;1;1;1;4;7;85721444
Safaricom;254153279090;en;2;turkana.turkana-north;18;female;Ashley Poole;Nariemet;0;1;0;0;0;0;1;3;77845324
Safaricom;254269644836;en;2;turkana;59;female;Christina Herrera;Lokichar;1;0;1;1;1;1;5;7;32083803
Safaricom;254462529798;en;2;turkana.turkana-north;83;female;Erin Meyer;Nariemet;0;0;0;0;1;0;1;2;25601471
Safaricom;254539436658;en;2;kisumu.kisumu-west;90;male;Michael Love;Otonglo;0;0;0;0;0;1;1;3;75609379
Safaricom;254966449945;en;2;kisumu;29;male;Brandon Dixon;Obunga;0;0;0;0;0;0;0;2;17467311
Safaricom;254836927034;en;2;turkana;39;female;Jody Palmer;Lodwar;1;1;0;0;1;0;3;5;71310453
Safaricom;254686194874;en;2;kisumu;70;male;Justin Hansen;Obunga;0;1;0;1;1;0;3;5;51361818
Safaricom;254335935125;en;2;kisumu.kisumu-east;64;male;Nathaniel Foster;Kajulu;0;1;0;0;0;0;1;2;10404729
Safaricom;254905850605;en;2;kisumu;61;male;Patrick Lane;Nyalenda;1;0;1;0;0;0;2;4;16078694
Safaricom;254386114892;en;2;kisumu.kisumu-east;88;male;Jeff Graves;Kajulu;0;1;0;0;0;0;1;2;82633735
Safaricom;254783864858;en;2;kisumu;23;female;Wendy Michael;Obunga;0;0;0;0;0;0;0;2;19263592
Safaricom;254502577248;en;2;turkana;24;female;Victoria Kennedy;Kakuma;1;0;0;1;1;1;4;5;48532662
Safaricom;254982227252;en;2;turkana;40;female;Jennifer Mack;Lokichar;0;1;0;1;0;0;2;5;96104027
Safaricom;254515097450;en;2;turkana;71;female;Veronica Brewer;Kakuma;0;0;0;1;0;0;1;2;66420024
Safaricom;254582681945;en;2;kisumu;85;male;James Vance;Manyatta;0;0;0;0;1;0;1;4;70201634
Safaricom;254444982639;en;2;kisumu.kisumu-east;80;female;Sheila Knox;Kondele;0;0;0;0;0;0;0;1;60418290
Safaricom;254336016038;en;2;turkana.turkana-north;67;female;Angela Brandt;Nariemet;0;1;0;1;1;0;3;4;82383656
Safaricom;254374603487;en;2;kisumu;44;male;Casey Dalton;Nyalenda;0;0;0;0;0;0;0;3;25922674
Safaricom;254629435793;en;2;kisumu.kisumu-east;64;male;Christopher Medina;Kajulu;1;1;0;0;0;0;2;4;80980044
Safaricom;254203153311;en;2;turkana.turkana-north;34;female;Bethany Irwin;Nakwamekwi;0;1;0;0;0;0;1;2;10466177
Safaricom;254113284087;en;2;turkana.turkana-north;72;female;Nicole Good;Nakwamekwi;0;1;0;0;1;1;3;6;72143331
Safaricom;254333980936;en;2;kisumu.kisumu-central;25;female;Megan Stephens;Milimani;0;1;1;0;0;1;3;5;81394920
Safaricom;254701194027;en;2;turkana.turkana-north;49;male;James Hall;Nakwamekwi;0;0;0;0;1;0;1;3;71824078
Safaricom;254629641530;en;2;kisumu.kisumu-central;83;female;Hannah Hill;Milimani;0;1;0;1;1;0;3;4;25145751
Safaricom;254995011063;en;2;kisumu;21;male;Andrew Keller;Nyalenda;0;0;1;1;0;0;2;5;92533595
Safaricom;254619705179;en;2;turkana.turkana-north;21;male;Ralph Stephenson;Nariemet;0;1;1;0;0;0;2;3;12099943
Safaricom;254601381102;en;2;kisumu;68;male;David Jones;Manyatta;1;1;0;0;0;1;3;4;89717834
Safaricom;254800547886;en;2;kisumu.kisumu-east;79;male;Andrew Harper;Kondele;0;1;0;0;0;0;1;4;16533225
Safaricom;254370746906;en;2;kisumu.kisumu-central;40;female;Dana Williams;Milimani;0;0;0;1;1;0;2;3;68916591
Safaricom;254427004182;en;2;turkana.turkana-north;34;male;David Robinson;Nakwamekwi;0;0;0;0;0;1;1;4;17575790
Safaricom;254855984475;en;2;turkana.turkana-north;43;female;Brenda Holder;Nariemet;1;0;0;0;0;0;1;4;41428626
Safaricom;254433905946;en;2;kisumu.kisumu-central;37;female;Robyn Dennis;Milimani;0;0;1;0;1;1;3;4;52802529
Safaricom;254701909947;en;2;kisumu.kisumu-west;32;male;Kenneth Barton;Otonglo;0;0;0;0;0;0;0;1;53038943
Safaricom;254443348875;en;2;turkana;66;male;David Walter;Lokichar;0;0;0;0;1;0;1;2;98612211
Safaricom;254230236105;en;2;turkana;73;female;Kelly Gutierrez;Lodwar;0;0;0;1;1;0;2;5;46930534
Safaricom;254623712443;en;2;kisumu.kisumu-central;89;female;Amy Fry;Milimani;0;0;0;0;0;0;0;2;33505978
Safaricom;254873213142;en;2;kisumu.kisumu-east;60;female;Lori Simmons;Kajulu;0;0;0;0;1;0;1;2;76521096
Safaricom;254528668762;en;2;turkana.turkana-north;49;female;Amber Cooper;Nariemet;1;0;0;1;0;0;2;5;96344420
Safaricom;254876689497;en;2;kisumu.kisumu-east;20;male;Michael Floyd;Kajulu;0;0;1;0;1;0;2;3;52779814
Safaricom;254542741719;en;2;kisumu.kisumu-central;40;female;Melissa Russell;Milimani;1;0;0;0;0;0;1;2;50250352
Safaricom;254439082675;en;2;turkana;63;male;James Webster;Kakuma;0;0;0;0;0;0;0;1;73554620
Safaricom;254186588202;en;2;turkana;18;male;David Perez;Lokichar;0;1;0;0;1;0;2;3;29374563
Safaricom;254830265986;en;2;kisumu.kisumu-west;59;female;Renee Melendez;Otonglo;1;0;0;1;0;1;3;5;85482164
Safaricom;254615052667;en;2;kisumu.kisumu-central;31;male;Jason Butler;Nyamasaria;0;0;0;0;1;0;1;2;81134297
Safaricom;254433753233;en;2;kisumu.kisumu-central;87;male;Cesar Sanchez;Nyamasaria;1;0;0;0;1;0;2;3;37291394
Safaricom;254270803032;en;2;turkana;21;female;Erin Miller;Lokichar;0;0;0;1;0;1;2;3;70369365
Safaricom;254331883860;en;2;kisumu;76;female;Sarah Davis;Obunga;0;0;0;1;0;0;1;4;35566010
Safaricom;254352405419;en;2;turkana.turkana-north;41;female;Amber Bennett;Nakwamekwi;0;0;0;1;0;1;2;4;91197624
Safaricom;254564758547;en;2;kisumu.kisumu-central;90;female;Lindsey Russo;Nyamasaria;0;0;0;0;1;0;1;3;35254849
Safaricom;254464918048;en;2;kisumu;30;female;Regina Matthews;Nyalenda;1;1;0;0;1;1;4;7;85007641
Safaricom;254417637998;en;2;kisumu;20;female;Claire Clark;Nyalenda;1;0;0;0;0;0;1;2;54689713
Safaricom;254763202342;en;2;turkana;70;male;Eric Stout;Lokichar;1;0;0;0;0;0;1;4;38428357
Safaricom;254702310410;en;2;kisumu;65;male;Timothy Hayden;Obunga;0;0;1;0;0;1;2;3;25745913
Safaricom;254347959128;en;2;turkana.turkana-north;75;male;Paul Webster;Nariemet;0;1;0;0;0;0;1;2;42560305
Safaricom;254353043635;en;2;kisumu.kisumu-west;29;female;Melissa Padilla;Otonglo;1;1;0;0;0;1;3;4;63235053
Safaricom;254730304041;en;2;kisumu.kisumu-central;39;female;Suzanne Arnold;Milimani;1;1;0;1;0;0;3;6;47991562
Safaricom;254200722960;en;2;turkana;21;male;James Ferguson;Lodwar;1;1;0;1;0;0;3;5;58219001
Safaricom;254190452365;en;2;kisumu.kisumu-central;48;female;Elizabeth Ward;Milimani;1;0;0;0;0;1;2;4;76743428
Safaricom;254504913072;en;2;kisumu;71;female;Julie Lang;Nyalenda;0;0;1;0;1;1;3;5;73013937
Safaricom;254192445766;en;2;kisumu.kisumu-central;26;male;Philip Flores;Milimani;1;1;1;1;0;0;4;6;37263310
Safaricom;254130673459;en;2;kisumu.kisumu-east;38;female;Jacqueline Gutierrez;Kajulu;0;1;0;1;1;0;3;4;85500790
Safaricom;254896168052;en;2;turkana.turkana-north;40;male;Sean Figueroa;Nariemet;0;0;1;0;1;1;3;6;12176998
Safaricom;254728561645;en;2;turkana;48;male;Dean Donovan;Lodwar;0;0;0;1;1;0;2;3;87731247
Safaricom;254280980701;en;2;kisumu;20;male;Nathan Phillips;Obunga;0;0;1;0;0;0;1;2;36332415
Safaricom;254780831171;en;2;turkana.turkana-north;58;female;Erin James;Nariemet;0;1;1;1;0;0;3;4;42981324
Safaricom;254988293146;en;2;turkana;85;female;Kathryn Pena;Lodwar;0;1;0;1;1;1;4;6;55307111
Safaricom;254185824903;en;2;kisumu.kisumu-east;53;male;David Underwood;Kondele;1;0;0;1;0;0;2;4;96126771
Safaricom;254418379199;en;2;kisumu.kisumu-east;84;male;Patrick Murray;Kajulu;0;0;1;0;0;0;1;3;57268285
Safaricom;254272978831;en;2;turkana.turkana-north;87;female;Caroline Cortez;Nakwamekwi;0;0;0;1;0;1;2;4;75540707
Safaricom;254460247575;en;2;kisumu.kisumu-central;56;male;Clinton Preston;Nyamasaria;0;1;1;1;0;0;3;5;96142207
Safaricom;254963194532;en;2;turkana.turkana-north;52;male;Tyler Warren;Nakwamekwi;0;0;1;0;0;1;2;3;19976458
Safaricom;254236672534;en;2;kisumu.kisumu-west;26;female;Theresa Barnett;Otonglo;0;0;1;1;0;1;3;4;10856822
Safaricom;254184209444;en;2;kisumu.kisumu-central;88;male;Jason Kirby;Nyamasaria;0;0;0;0;0;0;0;3;41062464
Safaricom;254395094866;en;2;kisumu.kisumu-west;51;male;Barry Hernandez;Otonglo;1;0;0;0;0;0;1;4;39356057
Safaricom;254217677987;en;2;kisumu;51;male;Jonathan Brooks;Manyatta;1;0;0;1;1;0;3;4;92924441
Safaricom;254610497644;en;2;turkana;25;male;Mark Peck;Lokichar;0;0;0;0;0;0;0;1;74854563
Safaricom;254399475109;en;2;turkana;54;female;Mary Smith;Lokichar;0;1;0;0;0;0;1;3;81432350
Safaricom;254842560397;en;2;kisumu;23;male;Juan Smith;Nyalenda;1;0;1;0;1;1;4;7;81057233
Safaricom;254707347009;en;2;turkana;31;male;Nathan Nichols;Kakuma;0;1;0;0;1;0;2;5;48478684
Safaricom;254540230825;en;2;kisumu.kisumu-east;20;male;Alan Li;Kondele;1;0;1;1;1;0;4;7;67790557
Safaricom;254842307452;en;2;turkana.turkana-north;25;male;Robert Browning;Nariemet;0;0;0;0;0;1;1;2;24363501
Safaricom;254667938463;en;2;kisumu.kisumu-west;43;female;Tamara Warren;Kisian;0;1;1;0;0;0;2;5;42342289
Safaricom;254980046089;en;2;turkana.turkana-north;18;female;Cheryl Fox;Nakwamekwi;0;0;0;0;0;0;0;3;57572279
Safaricom;254204814605;en;2;kisumu.kisumu-east;19;male;Derek Sanders;Kondele;0;0;1;0;0;0;1;2;60070135
Safaricom;254185347497;en;2;kisumu;52;male;Tyler Stevens;Obunga;0;0;0;1;0;0;1;4;42642810
Safaricom;254386596858;en;2;turkana.turkana-north;74;male;William Perez;Nariemet;0;0;1;0;0;1;2;4;20820219
Safaricom;254684626938;en;2;turkana;74;male;Matthew Garrison;Kakuma;1;0;0;1;1;0;3;6;14252622
Safaricom;254491861086;en;2;kisumu;70;male;Brandon Gray;Nyalenda;0;0;0;0;0;0;0;3;84182331
Safaricom;254308353058;en;2;kisumu.kisumu-east;89;female;Karen Walsh;Kajulu;0;0;0;0;0;0;0;2;33002714
Safaricom;254639624031;en;2;turkana.turkana-north;29;male;Bradley Bruce;Nariemet;0;0;1;1;0;0;2;4;96557984
Safaricom;254802108804;en;2;turkana;90;male;Richard Knight;Kakuma;0;1;1;0;0;0;2;4;22799248
Safaricom;254781033709;en;2;turkana.turkana-north;18;male;Steven Ellison;Nakwamekwi;0;1;0;0;0;0;1;4;40838737
Safaricom;254960694514;en;2;turkana;57;male;Daniel Parrish;Lokichar;0;0;1;0;0;1;2;5;86072480
Safaricom;254688414423;en;2;turkana;18;female;Karen Williams;Lodwar;0;1;0;1;1;0;3;6;19978827
Safaricom;254464363998;en;2;kisumu.kisumu-west;51;male;Michael Ramirez;Kisian;0;0;0;1;0;1;2;3;85633013
Safaricom;254816284282;en;2;kisumu;39;female;Mary White;Obunga;0;0;1;0;0;0;1;2;52209421
Safaricom;254701474175;en;2;kisumu.kisumu-central;27;female;Alexis Clark;Nyamasaria;0;1;0;0;0;0;1;4;29353063
Safaricom;254674224567;en;2;turkana;79;female;Nicole Marquez;Lodwar;0;0;1;0;0;1;2;3;63458386
Safaricom;254929296269;en;2;kisumu;33;male;Timothy Evans;Obunga;0;0;0;0;0;0;0;3;85693188
Safaricom;254175717926;en;2;kisumu.kisumu-central;29;male;David Davenport;Nyamasaria;0;1;0;1;0;0;2;3;62231715
Safaricom;254680529744;en;2;kisumu.kisumu-west;90;female;Megan Fernandez;Kisian;0;0;0;1;0;1;2;4;61518966
Safaricom;254911886772;en;2;kisumu.kisumu-east;49;male;Perry Taylor;Kajulu;1;1;0;0;1;0;3;4;20526386
Safaricom;254513691155;en;2;turkana.turkana-north;86;female;Kathryn Mccann;Nakwamekwi;1;0;0;0;0;0;1;2;17207013
Safaricom;254330056156;en;2;kisumu.kisumu-east;51;female;Anne Hall;Kajulu;0;1;0;0;1;0;2;4;20202996
Safaricom;254147802391;en;2;kisumu.kisumu-west;44;male;Gilbert Mack;Otonglo;1;1;0;0;0;1;3;6;89941241
Safaricom;254543072639;en;2;kisumu.kisumu-east;37;female;Jennifer Ayala;Kondele;0;0;0;1;0;0;1;4;13976288
Safaricom;254617032434;en;2;turkana;89;female;Madison Bowers;Lokichar;0;0;0;0;0;1;1;3;70471823
Safaricom;254533798021;en;2;turkana.turkana-north;51;female;Katherine Kelly;Nakwamekwi;0;0;0;1;1;0;2;4;60388958
Safaricom;254300859827;en;2;kisumu.kisumu-central;43;female;Jessica Frazier;Nyamasaria;0;0;0;1;1;1;3;4;98673882
Safaricom;254979719262;en;2;kisumu.kisumu-central;53;female;Jamie Barton;Nyamasaria;0;1;1;1;1;1;5;7;49645162
Safaricom;254673812322;en;2;kisumu.kisumu-central;18;female;Rebecca Marquez;Nyamasaria;0;0;0;0;0;1;1;3;21010955
Safaricom;254253194381;en;2;turkana;61;female;Debra James;Lodwar;0;0;1;0;1;0;2;5;95080736
Safaricom;254576952672;en;2;kisumu.kisumu-east;24;female;Brittany Price;Kondele;0;0;1;0;0;0;1;3;58412365
Safaricom;254552870724;en;2;turkana.turkana-north;77;female;Ashley Smith;Nariemet;1;0;1;1;0;0;3;4;51374957
Safaricom;254386442354;en;2;kisumu.kisumu-central;56;female;Jill Juarez;Nyamasaria;1;0;1;1;0;0;3;6;23721268
Safaricom;254254325367;en;2;turkana;73;male;Casey Lopez;Lokichar;0;0;0;1;0;1;2;3;70242778
Safaricom;254779421093;en;2;kisumu;78;male;Justin Hunt;Manyatta;0;0;1;1;0;0;2;4;23863742
Safaricom;254348919722;en;2;kisumu;30;male;Alexander Gomez;Obunga;0;0;0;0;0;0;0;3;22490873
Safaricom;254658060940;en;2;kisumu.kisumu-east;60;female;Linda Mueller;Kondele;1;1;0;0;1;0;3;4;61705758
Safaricom;254557926009;en;2;kisumu.kisumu-central;34;female;Alexandria Gutierrez;Nyamasaria;1;1;0;1;0;0;3;5;21368176
Safaricom;254813476281;en;2;kisumu.kisumu-west;73;female;Misty Hansen;Otonglo;0;0;1;1;0;0;2;3;42580349
Safaricom;254413628137;en;2;turkana.turkana-north;42;male;Kenneth Jackson;Nakwamekwi;0;0;0;1;0;0;1;4;61100987
Safaricom;254778701678;en;2;kisumu.kisumu-east;66;female;Caroline Adams;Kajulu;0;1;1;0;0;1;3;6;46024950
Safaricom;254118892624;en;2;turkana.turkana-north;20;female;Katherine Brown;Nakwamekwi;0;0;0;0;0;0;0;3;68341261
Safaricom;254289371240;en;2;kisumu.kisumu-west;87;female;Desiree Evans;Kisian;0;0;0;0;0;1;1;3;20324210
Safaricom;254271547622;en;2;turkana.turkana-north;52;female;Heather Raymond;Nariemet;0;0;0;0;0;0;0;1;93890601
Safaricom;254561270124;en;2;kisumu.kisumu-west;41;male;Jon Jensen;Kisian;1;1;0;0;0;1;3;6;71453148
Safaricom;254454673020;en;2;turkana;33;female;Ashley Torres;Lokichar;0;0;0;1;0;0;1;2;63108878
Safaricom;254524305899;en;2;turkana.turkana-north;81;female;Evelyn Oliver;Nakwamekwi;0;0;1;0;0;0;1;3;54230340
Safaricom;254905040485;en;2;kisumu.kisumu-central;37;male;Jeremiah Jordan;Nyamasaria;0;0;0;1;0;1;2;3;97380687
Safaricom;254404878812;en;2;turkana;32;male;William Taylor;Lodwar;0;0;0;1;0;0;1;2;53038948
Safaricom;254477794032;en;2;turkana;68;female;Lindsey Dominguez;Kakuma;1;0;1;0;1;0;3;5;74291599
Safaricom;254842327131;en;2;kisumu.kisumu-east;42;female;Emily Oconnell;Kajulu;1;0;0;0;0;0;1;3;52833932
Safaricom;254397585049;en;2;turkana;31;female;Doris Neal;Kakuma;1;0;0;0;1;0;2;4;75901885
Safaricom;254779981011;en;2;turkana;34;female;Tracy Casey;Lokichar;0;0;0;0;1;1;2;5;53739710
Safaricom;254273178998;en;2;kisumu.kisumu-east;73;female;Jamie Velasquez;Kajulu;1;0;0;0;0;1;2;5;62738860
Safaricom;254791397632;en;2;turkana.turkana-north;54;male;Jacob Frederick;Nakwamekwi;0;1;0;0;1;0;2;4;36816708
Safaricom;254299162681;en;2;turkana;76;male;Kevin Gardner;Kakuma;1;1;1;0;1;0;4;5;83833059
Safaricom;254787299856;en;2;kisumu.kisumu-central;45;female;Alyssa Acosta;Nyamasaria;0;0;0;1;0;0;1;3;38138531
Safaricom;254459463862;en;2;kisumu.kisumu-east;26;male;Jeffrey Carter;Kajulu;0;0;0;1;0;0;1;4;19282319
Safaricom;254932872727;en;2;kisumu.kisumu-west;89;female;Sabrina Flynn;Kisian;0;0;0;1;0;0;1;3;64914054
Safaricom;254742054071;en;2;turkana;63;male;Michael Taylor;Lodwar;1;0;0;1;0;0;2;4;50645509
Safaricom;254934917393;en;2;turkana.turkana-north;55;male;David Hopkins;Nakwamekwi;0;0;0;0;0;0;0;1;66791272
Safaricom;254926086443;en;2;kisumu.kisumu-east;38;male;Richard Jones;Kajulu;0;0;0;1;0;0;1;4;90253323
Safaricom;254543818176;en;2;kisumu.kisumu-east;39;female;Karen Morales;Kajulu;0;0;1;1;0;1;3;6;77996397
Safaricom;254256567837;en;2;kisumu.kisumu-east;71;female;Tammy Kane;Kondele;1;0;0;0;1;0;2;4;66143368
Safaricom;254217565568;en;2;kisumu.kisumu-east;35;male;Joshua Gibbs;Kondele;0;0;1;1;1;0;3;6;58255231
Safaricom;254918847441;en;2;kisumu.kisumu-central;55;female;Meredith Burnett;Nyamasaria;0;1;0;0;1;0;2;3;89701163
Safaricom;254704149714;en;2;kisumu.kisumu-central;84;female;Margaret Miller;Nyamasaria;0;1;0;0;0;0;1;3;43316996
Safaricom;254380567013;en;2;kisumu.kisumu-central;58;male;Matthew Kelly;Nyamasaria;0;0;0;0;1;0;1;4;96838849
Safaricom;254857830780;en;2;kisumu.kisumu-central;79;female;Lisa Hart;Nyamasaria;0;1;0;0;0;0;1;4;96574622
Safaricom;254655174483;en;2;kisumu.kisumu-central;34;female;Megan Ross;Nyamasaria;1;0;0;0;0;1;2;5;54506155
Safaricom;254813393240;en;2;turkana.turkana-north;54;male;Vincent Jordan;Nariemet;0;1;0;0;0;1;2;4;11415698
Safaricom;254266368662;en;2;kisumu.kisumu-central;70;male;Brett Walker;Nyamasaria;0;0;0;1;1;1;3;4;79631857
Safaricom;254123772925;en;2;kisumu.kisumu-west;53;female;Kristin Watts;Otonglo;0;1;1;0;0;0;2;5;39666377
Safaricom;254341594694;en;2;kisumu;71;female;Jill Myers;Nyalenda;1;1;0;0;0;0;2;5;88999206
Safaricom;254651165754;en;2;kisumu.kisumu-central;35;male;Michael Hernandez;Milimani;1;0;1;0;1;0;3;6;13296743
Safaricom;254735814745;en;2;kisumu.kisumu-east;58;male;John Phillips;Kondele;1;0;0;0;0;0;1;3;21523236
Safaricom;254379122356;en;2;kisumu;60;male;Brian Shepard;Manyatta;0;0;0;1;0;0;1;3;29015320
Safaricom;254559641957;en;2;kisumu.kisumu-east;66;female;Hannah Cooper;Kondele;1;0;0;1;1;0;3;6;37765262
Safaricom;254584327462;en;2;kisumu.kisumu-east;39;female;Kelly Bailey;Kondele;0;1;0;0;1;1;3;5;23102741
Safaricom;254258719608;en;2;kisumu.kisumu-west;56;female;Jessica Horton;Kisian;0;1;1;1;0;0;3;5;52803305
Safaricom;254163978445;en;2;turkana.turkana-north;49;female;Andrea Williams;Nakwamekwi;0;0;0;0;0;1;1;2;25446483
Safaricom;254964678848;en;2;kisumu.kisumu-west;89;male;Alexander Cooper;Kisian;0;0;1;1;0;1;3;6;24678410
Safaricom;254235808209;en;2;turkana;46;male;Michael Martin;Lodwar;0;0;0;0;0;0;0;1;42737441
Safaricom;254495984186;en;2;kisumu.kisumu-east;75;female;Kelli Arnold;Kondele;1;0;0;0;0;0;1;2;54424679
Safaricom;254718493576;en;2;kisumu.kisumu-central;81;female;Kristin Mullen;Nyamasaria;0;0;0;0;0;1;1;2;41119124
Safaricom;254517879469;en;2;kisumu.kisumu-central;22;male;Robert Soto;Milimani;0;0;0;0;1;0;1;3;35016429
Safaricom;254255602291;en;2;kisumu.kisumu-west;36;male;Martin Reynolds;Kisian;1;0;0;0;1;1;3;5;13918120
Safaricom;254716884543;en;2;turkana.turkana-north;54;male;Omar Ware;Nariemet;0;0;1;0;0;0;1;4;70340936
Safaricom;254530596585;en;2;kisumu.kisumu-west;47;female;Leslie Price;Otonglo;0;0;0;1;0;0;1;4;38829445
Safaricom;254310622288;en;2;kisumu;83;female;Christine Goodwin;Obunga;0;1;0;1;0;0;2;3;18397164
Safaricom;254337020424;en;2;kisumu;70;female;Laura Lloyd;Manyatta;0;0;0;0;0;0;0;1;82060023
Safaricom;254140904768;en;2;kisumu.kisumu-central;32;female;Chelsea Nguyen;Nyamasaria;1;1;0;1;1;0;4;7;71411378
Safaricom;254689484674;en;2;kisumu;62;female;Ashley Lambert;Manyatta;0;1;0;0;0;0;1;4;75697427
Safaricom;254693827037;en;2;kisumu.kisumu-west;88;female;Kelsey Fowler;Kisian;0;0;1;1;0;1;3;4;90124068
Safaricom;254885091188;en;2;turkana;69;female;Jasmine Long;Lodwar;0;0;1;0;1;1;3;5;25331969
Safaricom;254179490164;en;2;turkana.turkana-north;43;female;Hannah Bruce;Nakwamekwi;1;1;1;1;0;0;4;6;92861016
Safaricom;254702432795;en;2;kisumu.kisumu-west;57;female;Carrie Nunez;Otonglo;1;1;0;1;0;0;3;4;49922369
Safaricom;254374110599;en;2;turkana;61;female;Tamara Lawrence;Kakuma;0;1;0;1;0;0;2;4;27978165
Safaricom;254533727731;en;2;kisumu.kisumu-east;86;male;Erik Allen;Kajulu;0;0;1;1;0;0;2;4;25696616
Safaricom;254760280138;en;2;kisumu.kisumu-west;45;female;Catherine Steele;Otonglo;1;1;0;1;0;0;3;5;78561753
Safaricom;254202531757;en;2;kisumu.kisumu-east;21;male;James Carlson;Kondele;0;0;0;0;0;1;1;2;87149161
Safaricom;254599922286;en;2;kisumu.kisumu-east;68;male;James Lopez;Kondele;0;1;1;1;1;0;4;6;95295586
Safaricom;254157574562;en;2;kisumu.kisumu-central;86;female;Kimberly Ellison;Milimani;1;0;1;1;0;1;4;6;33251181
Safaricom;254439111105;en;2;kisumu;30;female;Kristen Burns;Manyatta;0;0;1;1;1;1;4;5;28830282
Safaricom;254162089892;en;2;kisumu;90;male;Cody Wilkinson;Obunga;1;0;0;0;1;0;2;3;93135800
Safaricom;254180412265;en;2;turkana;28;male;Anthony Howard;Kakuma;0;0;0;0;0;1;1;4;11286267
Safaricom;254975487820;en;2;turkana.turkana-north;38;female;Kari Lee;Nariemet;0;0;1;0;0;1;2;3;61532114
